"","BROOD_YEAR","RELEASE_YEAR","STOCK_NAME","FACILITY_NAME","RELEASE_STAGE_NAME","RELEASE_SITE_NAME","REL_CU_NAME","REL_CU_INDEX","TotalRelease","SPECIES_NAME","STOCK_PROD_AREA_CODE","MRP_TAGCODE","STOCK_CU_NAME","STOCK_CU_INDEX","stocksite"
"2139",2005,2006,"Oyster R","Oyster River H","Fed Fry","Oyster R","GEORGIA STRAIT","CM-4",20000,"Chum","GSVI","NOCM0535","GEORGIA STRAIT","CM-4","Oyster R:Oyster R"
"2140",2006,2007,"Oyster R","Oyster River H","Fed Fry","Oyster R","GEORGIA STRAIT","CM-4",350000,"Chum","GSVI","NOCM0666","GEORGIA STRAIT","CM-4","Oyster R:Oyster R"
"2141",2007,2008,"Oyster R","Oyster River H","Fed Fry","Oyster R","GEORGIA STRAIT","CM-4",301500,"Chum","GSVI","NOCM07139","GEORGIA STRAIT","CM-4","Oyster R:Oyster R"
"2142",2008,2009,"Oyster R","Oyster River H","Fed Fry","Oyster R","GEORGIA STRAIT","CM-4",26000,"Chum","GSVI","NOCM0877","GEORGIA STRAIT","CM-4","Oyster R:Oyster R"
"2143",2013,2014,"Oyster R","Oyster River H","Fed Fry","Oyster R","GEORGIA STRAIT","CM-4",2000,"Chum","GSVI","NOCM1321","GEORGIA STRAIT","CM-4","Oyster R:Oyster R"
"2144",2015,2016,"Oyster R","Oyster River H","Fed Fry","Oyster R","GEORGIA STRAIT","CM-4",30000,"Chum","GSVI","NOCM1571","GEORGIA STRAIT","CM-4","Oyster R:Oyster R"
"2145",2016,2017,"Oyster R","Oyster River H","Unfed","Oyster R","GEORGIA STRAIT","CM-4",139500,"Chum","GSVI","NOCM16105","GEORGIA STRAIT","CM-4","Oyster R:Oyster R"
"2146",2017,2018,"Oyster R","Oyster River H","Fed Fry","Oyster R","GEORGIA STRAIT","CM-4",30000,"Chum","GSVI","NOCM1763","GEORGIA STRAIT","CM-4","Oyster R:Oyster R"
"2147",2018,2019,"Oyster R","Oyster River H","Fed Fry","Oyster R","GEORGIA STRAIT","CM-4",175069,"Chum","GSVI","NOCM18110","GEORGIA STRAIT","CM-4","Oyster R:Oyster R"
"2148",2019,2020,"Oyster R","Oyster River H","Fed Fry","Oyster R","GEORGIA STRAIT","CM-4",14000,"Chum","GSVI","NOCM1921","GEORGIA STRAIT","CM-4","Oyster R:Oyster R"
"2149",1985,1986,"Paradise Ch Up","Cheakamus River H","Unfed","Cheakamus R","HOWE SOUND-BURRARD INLET","CM-3",120000,"Chum","GSMN","NOCM8563","HOWE SOUND-BURRARD INLET","CM-3","Cheakamus R:Paradise Ch Up"
"2150",1986,1987,"Paradise Ch Up","Cheakamus River H","Fed Fry","Cheakamus R","HOWE SOUND-BURRARD INLET","CM-3",122000,"Chum","GSMN","NOCM8639","HOWE SOUND-BURRARD INLET","CM-3","Cheakamus R:Paradise Ch Up"
"2151",1987,1988,"Paradise Ch Up","Cheakamus River H","Fed Fry","Cheakamus R","HOWE SOUND-BURRARD INLET","CM-3",77760,"Chum","GSMN","NOCM8760","HOWE SOUND-BURRARD INLET","CM-3","Cheakamus R:Paradise Ch Up"
"2152",1990,1991,"Paradise Ch Up","Cheakamus River H","Fed Fry","Cheakamus R","HOWE SOUND-BURRARD INLET","CM-3",102373,"Chum","GSMN","NOCM9050","HOWE SOUND-BURRARD INLET","CM-3","Cheakamus R:Paradise Ch Up"
"2153",2018,2019,"Puntledge R","Gwa'ni H","Fed Fry","Nimpkish R Low","NORTHEAST VANCOUVER ISLAND","CM-5",852252,"Chum","GSVI","NOCM1848","GEORGIA STRAIT","CM-4","Nimpkish R Low:Puntledge R"
"2154",2019,2020,"Puntledge R","Gwa'ni H","Fed Fry","Nimpkish R Low","NORTHEAST VANCOUVER ISLAND","CM-5",786754,"Chum","GSVI","NOCM1919","GEORGIA STRAIT","CM-4","Nimpkish R Low:Puntledge R"
"2155",2019,2020,"Puntledge R","Gwa'ni H","Fed Fry","Nimpkish R Low","NORTHEAST VANCOUVER ISLAND","CM-5",797997,"Chum","GSVI","NOCM1920","GEORGIA STRAIT","CM-4","Nimpkish R Low:Puntledge R"
"2156",1995,1996,"Puntledge R","Oyster River H","Fed Fry","Oyster R","GEORGIA STRAIT","CM-4",481000,"Chum","GSVI","NOCM9572","GEORGIA STRAIT","CM-4","Oyster R:Puntledge R"
"2157",1996,1997,"Puntledge R","Oyster River H","Unfed","Oyster R","GEORGIA STRAIT","CM-4",240000,"Chum","GSVI","NOCM96116","GEORGIA STRAIT","CM-4","Oyster R:Puntledge R"
"2158",1998,1999,"Puntledge R","Oyster River H","Fed Fry","Oyster R","GEORGIA STRAIT","CM-4",3e+05,"Chum","GSVI","NOCM9899","GEORGIA STRAIT","CM-4","Oyster R:Puntledge R"
"2159",1999,2000,"Puntledge R","Oyster River H","Fed Fry","Oyster R","GEORGIA STRAIT","CM-4",95000,"Chum","GSVI","NOCM99188","GEORGIA STRAIT","CM-4","Oyster R:Puntledge R"
"2160",2000,2001,"Puntledge R","Oyster Estuary Seapen","Seapen","Oyster Est","GEORGIA STRAIT","CM-4",450000,"Chum","GSVI","NOCM00169","GEORGIA STRAIT","CM-4","Oyster Est:Puntledge R"
"2161",2010,2011,"Puntledge R","Oyster River H","Fed Fry","Oyster R","GEORGIA STRAIT","CM-4",2e+05,"Chum","GSVI","NOCM1007","GEORGIA STRAIT","CM-4","Oyster R:Puntledge R"
"2162",2011,2012,"Puntledge R","Oyster River H","Unfed","Oyster R","GEORGIA STRAIT","CM-4",125000,"Chum","GSVI","NOCM1127","GEORGIA STRAIT","CM-4","Oyster R:Puntledge R"
"2163",2011,2012,"Puntledge R","Oyster River H","Fed Fry","Oyster R","GEORGIA STRAIT","CM-4",75000,"Chum","GSVI","NOCM1128","GEORGIA STRAIT","CM-4","Oyster R:Puntledge R"
"2164",2012,2013,"Puntledge R","Oyster River H","Fed Fry","Oyster R","GEORGIA STRAIT","CM-4",125000,"Chum","GSVI","NOCM1214","GEORGIA STRAIT","CM-4","Oyster R:Puntledge R"
"2165",2012,2013,"Puntledge R","Oyster River H","Unfed","Oyster R","GEORGIA STRAIT","CM-4",75000,"Chum","GSVI","NOCM1215","GEORGIA STRAIT","CM-4","Oyster R:Puntledge R"
"2166",2013,2014,"Puntledge R","Oyster River H","Unfed","Oyster R","GEORGIA STRAIT","CM-4",195000,"Chum","GSVI","NOCM1322","GEORGIA STRAIT","CM-4","Oyster R:Puntledge R"
"2167",2014,2015,"Puntledge R","Oyster River H","Fed Fry","Oyster R","GEORGIA STRAIT","CM-4",190000,"Chum","GSVI","NOCM1427","GEORGIA STRAIT","CM-4","Oyster R:Puntledge R"
"2168",2015,2016,"Puntledge R","Oyster River H","Fed Fry","Oyster R","GEORGIA STRAIT","CM-4",198000,"Chum","GSVI","NOCM1572","GEORGIA STRAIT","CM-4","Oyster R:Puntledge R"
"2169",2016,2017,"Puntledge R","Oyster River H","Fed Fry","Oyster R","GEORGIA STRAIT","CM-4",180000,"Chum","GSVI","NOCM16106","GEORGIA STRAIT","CM-4","Oyster R:Puntledge R"
"2170",2017,2018,"Puntledge R","Oyster River H","Fed Fry","Oyster R","GEORGIA STRAIT","CM-4",2e+05,"Chum","GSVI","NOCM1750","GEORGIA STRAIT","CM-4","Oyster R:Puntledge R"
"2171",2018,2019,"Puntledge R","Oyster River H","Fed Fry","Oyster R","GEORGIA STRAIT","CM-4",144931,"Chum","GSVI","NOCM18111","GEORGIA STRAIT","CM-4","Oyster R:Puntledge R"
"2172",2019,2020,"Puntledge R","Oyster River H","Fed Fry","Oyster R","GEORGIA STRAIT","CM-4",1e+05,"Chum","GSVI","NOCM1943","GEORGIA STRAIT","CM-4","Oyster R:Puntledge R"
"2173",2000,2001,"Quinsam R","Quinsam River H","Fed Fry","Campbell R","GEORGIA STRAIT","CM-4",25201,"Chum","JNST","NOCM0011","GEORGIA STRAIT","CM-4","Campbell R:Quinsam R"
"2174",1979,1980,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",608000,"Chum","CCST","RV7903","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2175",1980,1981,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",998500,"Chum","CCST","RV8007","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2176",1981,1982,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",584205,"Chum","CCST","RV8109","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2177",1982,1983,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",1557179,"Chum","CCST","RV8207","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2178",1983,1984,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",50600,"Chum","CCST","ADD8301","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2179",1983,1984,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",1963425,"Chum","CCST","LV8311","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2180",1984,1985,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",1907716,"Chum","CCST","ADRV8406","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2181",1985,1986,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",711841,"Chum","CCST","LV8509","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2182",1985,1986,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",3e+05,"Chum","CCST","NOCM8523","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2183",1985,1986,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",912264,"Chum","CCST","RV8508","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2184",1986,1987,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",648965,"Chum","CCST","ADRV8606","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2185",1986,1987,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",543083,"Chum","CCST","NOCM8618","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2186",1986,1987,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",648957,"Chum","CCST","RV8611","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2187",1987,1988,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",3816,"Chum","CCST","LV8710","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2188",1987,1988,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",360000,"Chum","CCST","NOCM87125","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2189",1987,1988,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",5e+05,"Chum","CCST","NOCM8716","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2190",1987,1988,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",965525,"Chum","CCST","RV8708","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2191",1988,1989,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",450000,"Chum","CCST","NOCM8831","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2192",1988,1989,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",275000,"Chum","CCST","NOCM8832","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2193",1988,1989,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",1151132,"Chum","CCST","NOCM8833","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2194",1989,1990,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",5e+05,"Chum","CCST","NOCM8925","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2195",1989,1990,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",325000,"Chum","CCST","NOCM8926","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2196",1989,1990,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",1061166,"Chum","CCST","NOCM8927","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2197",1990,1991,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",343735,"Chum","CCST","NOCM9015","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2198",1990,1991,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",341824,"Chum","CCST","NOCM9016","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2199",1990,1991,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",1127883,"Chum","CCST","NOCM9017","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2200",1991,1992,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",95493,"Chum","CCST","NOCM9118","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2201",1991,1992,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",1408457,"Chum","CCST","NOCM9119","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2202",1992,1993,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",171429,"Chum","CCST","NOCM9215","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2203",1992,1993,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",218745,"Chum","CCST","NOCM9216","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2204",1992,1993,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",1374770,"Chum","CCST","NOCM9217","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2205",1993,1994,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",1790049,"Chum","CCST","LV9304","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2206",1994,1995,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",339289,"Chum","CCST","LV9402","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2207",1994,1995,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",1308922,"Chum","CCST","LV9403","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2208",1995,1996,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",330567,"Chum","CCST","NOCM9524","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2209",1995,1996,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",1340463,"Chum","CCST","NOCM9525","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2210",1996,1997,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",1644178,"Chum","CCST","NOCM96108","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2211",1997,1998,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",1659276,"Chum","CCST","NOCM9778","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2212",1998,1999,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",1650190,"Chum","CCST","NOCM9852","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2213",1999,2000,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",1597678,"Chum","CCST","NOCM99109","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2214",2000,2001,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",1627066,"Chum","CCST","NOCM0096","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2215",2001,2002,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",1720770,"Chum","CCST","LV0102","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2216",2002,2003,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",1833710,"Chum","CCST","LV0204","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2217",2003,2004,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",1688504,"Chum","CCST","LV0303","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2218",2004,2005,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",1706337,"Chum","CCST","NOCM04127","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2219",2005,2006,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",1893340,"Chum","CCST","NOCM0524","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2220",2006,2007,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",1681488,"Chum","CCST","NOCM0657","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2221",2007,2008,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",1801651,"Chum","CCST","NOCM0725","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2222",2008,2009,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",1863057,"Chum","CCST","NOCM0818","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2223",2009,2010,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",796909,"Chum","CCST","NOCM0922","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2224",2010,2011,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",894387,"Chum","CCST","NOCM1036","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2225",2011,2012,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",1676848,"Chum","CCST","NOCM1178","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2226",2012,2013,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",601602,"Chum","CCST","NOCM1251","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2227",2013,2014,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",819923,"Chum","CCST","NOCM13104","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2228",2014,2015,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",878125,"Chum","CCST","NOCM1450","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2229",2015,2016,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",1825685,"Chum","CCST","NOCM1505","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2230",2016,2017,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",1743918,"Chum","CCST","NOCM1602","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2231",2017,2018,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",1713426,"Chum","CCST","NOCM1738","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2232",2018,2019,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",844503,"Chum","CCST","NOCM1881","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2233",2019,2020,"Saloompt R","Snootli Creek H","Fed Fry","Saloompt R","BELLA COOLA-DEAN RIVERS","CM-16",1767556,"Chum","CCST","NOCM1917","BELLA COOLA-DEAN RIVERS","CM-16","Saloompt R:Saloompt R"
"2234",1990,1991,"San Juan R","San Juan River H","Fed Fry","Harris Cr/SWVI","","",7810,"Chum","SWVI","NOCM9047","SOUTHWEST VANCOUVER ISLAND","CM-10","Harris Cr/SWVI:San Juan R"
"2235",1991,1992,"San Juan R","San Juan River H","Fed Fry","San Juan R","SOUTHWEST VANCOUVER ISLAND","CM-10",5000,"Chum","SWVI","NOCM91144","SOUTHWEST VANCOUVER ISLAND","CM-10","San Juan R:San Juan R"
"2236",1993,1994,"San Juan R","San Juan River H","Unfed","San Juan R","SOUTHWEST VANCOUVER ISLAND","CM-10",50000,"Chum","SWVI","NOCM9334","SOUTHWEST VANCOUVER ISLAND","CM-10","San Juan R:San Juan R"
"2237",1996,1997,"San Juan R","San Juan River H","Fed Fry","San Juan Est","SOUTHWEST VANCOUVER ISLAND","CM-10",7500,"Chum","SWVI","NOCM9694","SOUTHWEST VANCOUVER ISLAND","CM-10","San Juan Est:San Juan R"
"2238",1997,1998,"San Juan R","San Juan River H","Fed Fry","San Juan Est","SOUTHWEST VANCOUVER ISLAND","CM-10",16000,"Chum","SWVI","NOCM97117","SOUTHWEST VANCOUVER ISLAND","CM-10","San Juan Est:San Juan R"
"2239",1998,1999,"San Juan R","San Juan River H","Fed Fry","Four Mile Cr/SWVI","SOUTHWEST VANCOUVER ISLAND","CM-10",1500,"Chum","SWVI","NOCM9898","SOUTHWEST VANCOUVER ISLAND","CM-10","Four Mile Cr/SWVI:San Juan R"
"2240",2002,2003,"San Juan R","San Juan River H","Fed Fry","Back Pd","SOUTHWEST VANCOUVER ISLAND","CM-10",5000,"Chum","SWVI","NOCM02176","SOUTHWEST VANCOUVER ISLAND","CM-10","Back Pd:San Juan R"
"2241",2001,2002,"Sarita R","Sugsaw Creek H","Unfed","Sarita R","SOUTHWEST VANCOUVER ISLAND","CM-10",12000,"Chum","SWVI","NOCM0137","SOUTHWEST VANCOUVER ISLAND","CM-10","Sarita R:Sarita R"
"2242",1977,1978,"Sooke R","Sooke River H","Unfed","Sooke R","GEORGIA STRAIT","CM-4",123000,"Chum","SWVI","NOCM7707","GEORGIA STRAIT","CM-4","Sooke R:Sooke R"
"2243",1985,1986,"Sooke R","Ayum Creek H","Fed Fry","Sooke R","GEORGIA STRAIT","CM-4",3000,"Chum","SWVI","NOCM85103","GEORGIA STRAIT","CM-4","Sooke R:Sooke R"
"2244",1986,1987,"Sooke R","Ayum Creek H","Unfed","Sooke R","GEORGIA STRAIT","CM-4",1240,"Chum","SWVI","NOCM8669","GEORGIA STRAIT","CM-4","Sooke R:Sooke R"
"2245",1993,1994,"Sooke R","Sooke River Inc","Fed Fry","Sooke R","GEORGIA STRAIT","CM-4",66500,"Chum","SWVI","NOCM9350","GEORGIA STRAIT","CM-4","Sooke R:Sooke R"
"2246",1978,1979,"Sucwoa R","Conuma River H","Fed Fry","Sucwoa R","SOUTHWEST VANCOUVER ISLAND","CM-10",37800,"Chum","NWVI","RV7801","SOUTHWEST VANCOUVER ISLAND","CM-10","Sucwoa R:Sucwoa R"
"2247",1979,1980,"Sucwoa R","Conuma River H","Fed Fry","Sucwoa R","SOUTHWEST VANCOUVER ISLAND","CM-10",567198,"Chum","NWVI","ADLV7901","SOUTHWEST VANCOUVER ISLAND","CM-10","Sucwoa R:Sucwoa R"
"2248",1979,1980,"Sucwoa R","Conuma River H","Fed Fry","Sucwoa R","SOUTHWEST VANCOUVER ISLAND","CM-10",81354,"Chum","NWVI","ADRV7901","SOUTHWEST VANCOUVER ISLAND","CM-10","Sucwoa R:Sucwoa R"
"2249",1980,1981,"Sucwoa R","Conuma River H","Fed Fry","Sucwoa R","SOUTHWEST VANCOUVER ISLAND","CM-10",2439224,"Chum","NWVI","LV8005","SOUTHWEST VANCOUVER ISLAND","CM-10","Sucwoa R:Sucwoa R"
"2250",1980,1981,"Sucwoa R","Conuma River H","Fed Fry","Sucwoa R","SOUTHWEST VANCOUVER ISLAND","CM-10",435017,"Chum","NWVI","NOCM8001","SOUTHWEST VANCOUVER ISLAND","CM-10","Sucwoa R:Sucwoa R"
"2251",1980,1981,"Sucwoa R","Conuma River H","Nat Emerg","Sucwoa R","SOUTHWEST VANCOUVER ISLAND","CM-10",109565,"Chum","NWVI","ADLV8003","SOUTHWEST VANCOUVER ISLAND","CM-10","Sucwoa R:Sucwoa R"
"2252",1981,1982,"Sucwoa R","Conuma River H","Fed Fry","Sucwoa R","SOUTHWEST VANCOUVER ISLAND","CM-10",513600,"Chum","NWVI","22255","SOUTHWEST VANCOUVER ISLAND","CM-10","Sucwoa R:Sucwoa R"
"2253",1981,1982,"Sucwoa R","Conuma River H","Fed Fry","Sucwoa R","SOUTHWEST VANCOUVER ISLAND","CM-10",1997000,"Chum","NWVI","22256","SOUTHWEST VANCOUVER ISLAND","CM-10","Sucwoa R:Sucwoa R"
"2254",1981,1982,"Sucwoa R","Conuma River H","Fed Fry","Sucwoa R","SOUTHWEST VANCOUVER ISLAND","CM-10",1025000,"Chum","NWVI","LV8106","SOUTHWEST VANCOUVER ISLAND","CM-10","Sucwoa R:Sucwoa R"
