Production Year,Regional Area,Program Code,Project,Project Contact,Species,Run,Stock,Stock CU Index,Stock CU Name,Stock Stat Area,Objective,Production Strategy Level, Egg Target ,Production Activity Type,Release/ Transfer Stage,Release Site/ Transfer Project,Release/Transfer Facility,Release Stat Area,Release/ Transfer Target,Mark Type,Clip Type, Target # to Mark ,Target Status,Licence NOT Held By SEP,Comment,Data Status (SPA Internal)
2018,BC South Coast,DPI,Gillard Pass,CA - Campbell River,Coho,Fall,Ritchie Pd S,,,13, Stewardship ,Primary, -   ,Release,Fed Fry,Paccar Resort Pd,,13,500,,,,,,,
2018,BC South Coast,DPI,Gillard Pass,CA - Campbell River,Coho,Fall,Ritchie Pd S,,,13, Stewardship ,Primary, -   ,Release,Fed Fry,Ritchie Pd S,,13,8000,,,,,,,
2018,BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chinook,Fall,Goldstream R,CK-21,EAST VANCOUVER ISLAND-GOLDSTREAM_FA_0.x,19, Stewardship ,Primary, -   ,Release,Smolt 0+,Goldstream R,,19, -   ,,,,,,2018: No production planned for 2018. Chinook production is not the focus.,
2018,BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chum,Fall,Goldstream R,CM-4,GEORGIA STRAIT,19,,Primary,400000,Transfer Out,Egg,Gulf Is Sch,,,2200,,,,,,,
2018,BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chum,Fall,Goldstream R,CM-4,GEORGIA STRAIT,19,,Primary, -   ,Transfer Out,Egg,Pender Is Enh,,,40000,,,,,,,
2018,BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chum,Fall,Goldstream R,CM-4,GEORGIA STRAIT,19,,Primary, -   ,Transfer Out,Egg,Saanich Sch,,,3000,,,,,,,
2018,BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chum,Fall,Goldstream R,CM-4,GEORGIA STRAIT,19,,Alternate,5500,Transfer Out,Egg,Saltspring Is,,,5500,,,,,,,
2018,BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chum,Fall,Goldstream R,CM-4,GEORGIA STRAIT,19,,Primary, -   ,Transfer Out,Egg,Saturna Is,,,50000,,,,,,,
2018,BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chum,Fall,Goldstream R,CM-4,GEORGIA STRAIT,19,,Primary, -   ,Transfer Out,Egg,Sooke Sch,,,4600,,,,,,,
2018,BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chum,Fall,Goldstream R,CM-4,GEORGIA STRAIT,19,,Primary, -   ,Transfer Out,Egg,Victoria Sch,,,13000,,,,,,,
2018,BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chum,Fall,Goldstream R,CM-4,GEORGIA STRAIT,19, Harvest ,Primary, -   ,Release,Fed Fry,Goldstream R,,19,300000,,,,,,"2018 Reduction from 675,000 to align with recent production regime.",
2018,BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chum,Fall,Goldstream R,CM-4,GEORGIA STRAIT,19, Stewardship ,Primary, -   ,Release,Eyed Egg,Mount Douglas Cr,,19,50000,,,,,,,
2018,BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chum,Fall,Goldstream R,CM-4,GEORGIA STRAIT,19, Stewardship ,Primary, -   ,Release,Eyed Egg,Tseycum Cr,,19,25000,,,,,,,
2018,BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chum,Fall,Goldstream R,CM-4,GEORGIA STRAIT,19, Stewardship ,Primary, -   ,Release,Fed Fry,Tseycum Cr,,19,25000,,,,,,,
2018,BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Coho,Fall,Craigflower Cr,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,19, Rebuilding ,Primary,50000,Release,Fed Fall,Craigflower Cr,,19,45000,,,,,,,
2018,BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Coho,Fall,Goldstream R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,19,,Primary,190000,Transfer Out,Egg,Cowichan Valley Sch,,,500,,,,,,,
2018,BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Coho,Fall,Goldstream R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,19,,Primary, -   ,Transfer Out,Egg,Gulf Is Sch,,,1800,,,,,,,
2018,BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Coho,Fall,Goldstream R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,19,,Primary, -   ,Transfer Out,Egg,Saanich Sch,,,4500,,,,,,,
2018,BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Coho,Fall,Goldstream R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,19,,Primary, -   ,Transfer Out,Smolt,Saanich Seapens,,,25000,,,,,,,
2018,BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Coho,Fall,Goldstream R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,19,,Alternate,5500,Transfer Out,Egg,Saltspring Is,,,5500,,,,,,,
2018,BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Coho,Fall,Goldstream R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,19,,Primary, -   ,Transfer Out,Egg,Sooke Sch,,,3500,,,,,,,
2018,BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Coho,Fall,Goldstream R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,19,,Primary, -   ,Transfer Out,Egg,Victoria Sch,,,3200,,,,,,,
2018,BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Coho,Fall,Goldstream R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,19, Harvest ,Primary, -   ,Release,Smolt 1+,Goldstream R,,19,100000,Fin Clip,AD,100000,,,,
2018,BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Coho,Fall,Goldstream R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,19, Harvest ,Primary, -   ,Release,Smolt 1+,Goldstream R,,19, -   ,Parentage-based Tagging,N/A,100000,,,,
2018,BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Coho,Fall,Goldstream R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,19, Rebuilding ,Primary, -   ,Release,Fed Fall,Millstream R,,19,5000,,,,,,2018: Not new production but not previously discussed in production planning.,
2018,BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Coho,Fall,Goldstream R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,19, Rebuilding ,Primary, -   ,Release,Smolt 1+,Tod Cr,,19,10000,Fin Clip,AD,10000,,,,
2018,BC South Coast,DPI,Goldstream R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Coho,Fall,Goldstream R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,19, Rebuilding ,Primary, -   ,Release,Smolt 1+,Tod Cr,,19, -   ,Parentage-based Tagging,N/A,10000,,,,
2018,BC South Coast,CDP,Gwa'ni,CA - N Van Is & surrounding Mainland Inlets,Chinook,Fall,Nimpkish R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,12,,Alternate,50000,Transfer Out,Egg,Woss Comm H,,,50000,,,,,,,
2018,BC South Coast,CDP,Gwa'ni,CA - N Van Is & surrounding Mainland Inlets,Chinook,Fall,Nimpkish R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,12, Rebuilding ,Primary,350000,Release,Smolt 0+,Nimpkish R Low,,12,162500,Thermal,N/A,162500,,,,
2018,BC South Coast,CDP,Gwa'ni,CA - N Van Is & surrounding Mainland Inlets,Chinook,Fall,Nimpkish R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,12, Rebuilding ,Primary, -   ,Release,Smolt 0+,Woss Lk,,12,162500,Thermal,N/A,162500,,,,
2018,BC South Coast,CDP,Gwa'ni,CA - N Van Is & surrounding Mainland Inlets,Chum,Fall,Nimpkish R Low,CM-5,NORTHEAST VANCOUVER ISLAND,12,,Primary,2500000,Transfer Out,Egg,Vanc Is North Sch,,,200,,,,,,,
2018,BC South Coast,CDP,Gwa'ni,CA - N Van Is & surrounding Mainland Inlets,Chum,Fall,Nimpkish R Low,CM-5,NORTHEAST VANCOUVER ISLAND,12, Rebuilding ,Primary, -   ,Release,Fed Fry,Nimpkish R Low,,12,2000000,,,,,,2018: Ongoing low chum returns to Nimkish may lead to consideration of a transfer to aid in rebuilding this run.,
2018,BC South Coast,DPI,Halalt Band,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Chum,Fall,Chemainus R,CM-4,GEORGIA STRAIT,17, Rebuilding ,Primary,100000,Release,Unfed,Chemainus R,,17,100000,,,,,,,
2018,BC South Coast,AFS,Huu-ay-aht,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Chum,Fall,Sugsaw Cr,CM-10,SOUTHWEST VANCOUVER ISLAND,23, Rebuilding ,Primary,500000,Release,Fed Fry,Sugsaw Cr,,23,450000,,,,,,,
2018,BC South Coast,AFS,Huu-ay-aht,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Pachena R,CO-16,JUAN DE FUCA-PACHENA,23, Rebuilding ,Primary,25000,Release,Fed Fry,Pachena R,,23,20000,,,,,,,
2018,BC South Coast,OPS,L Qualicum R,WEM - Little Qualicum Hatchery,Chinook,Fall,L Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,14,,Alternate,55000,Transfer Out,Fry,Englishman Enh,,,100000,,,,,,,
2018,BC South Coast,OPS,L Qualicum R,WEM - Little Qualicum Hatchery,Chinook,Fall,L Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,14, Harvest ,Primary,2500000,Release,Smolt 0+,L Qualicum R,,14,2250000,,,,,,,
2018,BC South Coast,OPS,L Qualicum R,WEM - Little Qualicum Hatchery,Chum,Fall,L Qualicum R,CM-4,GEORGIA STRAIT,14, Harvest ,Primary,56000000,Release,Chan Fry,L Qualicum R,,14,37500000,,,,,,2018: Challenges with infrastructure design at fence may affect ability to fully load spawning channel.,
2018,BC South Coast,DPI,Little R/GSVI,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Chum,Fall,Little R/GSVI,CM-4,GEORGIA STRAIT,14, Rebuilding ,Primary,100000,Release,Fed Fry,Little R/GSVI,,14,90000,,,,,,,
2018,BC South Coast,DPI,Little R/GSVI,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Chum,Fall,Puntledge R,CM-4,GEORGIA STRAIT,14,,Alternate, -   ,Transfer In,Egg,Puntledge R,,,200000,,,,,,,
2018,BC South Coast,DPI,Little R/GSVI,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Chum,Fall,Puntledge R,CM-4,GEORGIA STRAIT,14, Rebuilding ,Alternate, -   ,Release,Fed Fry,Little R/GSVI,,14,190000,,,,,,Transplant from Puntledge River is dependent on assessment of adult returns.,
2018,BC South Coast,DPI,Little R/GSVI,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Coho,Fall,Little R/GSVI,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,,Primary,30000,Transfer Out,Egg,Comox Valley Sch,,,300,,,,,,,
2018,BC South Coast,DPI,Little R/GSVI,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Coho,Fall,Little R/GSVI,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14, Rebuilding ,Primary, -   ,Release,Smolt 1+,Little R/GSVI,,14,20000,Fin Clip,AD,20000,,,Assesssment of wild component ongoing.,
2018,BC South Coast,DPI,Little R/GSVI,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Coho,Fall,Little R/GSVI,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14, Rebuilding ,Primary, -   ,Release,Smolt 1+,Little R/GSVI,,14, -   ,Parentage-based Tagging,N/A,20000,,,,
2018,BC South Coast,CDP,Nanaimo R,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Chinook,Fall,Chemainus R,CK-25,EAST VANCOUVER ISLAND-NANAIMO & CHEMAINUS_FA_0.x,17, Rebuilding ,Primary,75000,Release,Fed Fry,Chemainus R,,17,67500,,,,,,Fry will be released to upper river to encourage a more natural life history.,
2018,BC South Coast,CDP,Nanaimo R,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Chinook,Fall,Nanaimo R,CK-25,EAST VANCOUVER ISLAND-NANAIMO & CHEMAINUS_FA_0.x,17, Rebuilding ,Primary,450000,Release,Unfed,Nanaimo R,,17,10000,Thermal,N/A,10000,,,,
2018,BC South Coast,CDP,Nanaimo R,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Chinook,Fall,Nanaimo R,CK-25,EAST VANCOUVER ISLAND-NANAIMO & CHEMAINUS_FA_0.x,17, Rebuilding ,Primary, -   ,Release,Smolt 0+,Nanaimo R,,17,415000,Thermal,N/A,415000,,,,
2018,BC South Coast,CDP,Nanaimo R,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Chinook,Summer,First Lk/GSVI,CK-83,EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3,17, Rebuilding ,Primary,250000,Release,Smolt 0+,First Lk/GSVI,,17,225000,Thermal,N/A,225000,,,,
2018,BC South Coast,CDP,Nanaimo R,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Chum,Fall,Chemainus R,CM-4,GEORGIA STRAIT,17, Rebuilding ,Primary, -   ,Release,Eyed Egg,Chemainus R,,17, -   ,,,,,,2018: Production moved to instream incubation box for 2018.,
2018,BC South Coast,CDP,Nanaimo R,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Chum,Fall,Nanaimo R,CM-4,GEORGIA STRAIT,17,,Primary,1000000,Transfer Out,Egg,Nanaimo Sch,,,100,,,,,,,
2018,BC South Coast,CDP,Nanaimo R,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Chum,Fall,Nanaimo R,CM-4,GEORGIA STRAIT,17, Harvest ,Primary, -   ,Release,Unfed,Nanaimo R,,17,900000,,,,,,"A maximum of 1M eggs will be taken, 500k only if it is a good return year.",
2018,BC South Coast,CDP,Nanaimo R,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Nanaimo R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,17,,Primary,250000,Transfer Out,Egg,Nanaimo Sch,,,1000,,,,,,,
2018,BC South Coast,CDP,Nanaimo R,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Nanaimo R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,17, Rebuilding ,Primary, -   ,Release,Fed Fry,First Lk/GSVI,,17,20000,Parentage-based Tagging,N/A,20000,,,Fry release number is dependent on assessment of wild component.,
2018,BC South Coast,CDP,Nanaimo R,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Nanaimo R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,17, Rebuilding ,Primary, -   ,Release,Fed Fry,Nanaimo R,,17,50000,Parentage-based Tagging,N/A,50000,,,Fry release number is dependent on assessment of wild component.,
2018,BC South Coast,CDP,Nanaimo R,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Nanaimo R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,17, Rebuilding ,Primary, -   ,Release,Smolt 1+,Nanaimo R,,17,84000,Fin Clip,AD,84000,,,,
2018,BC South Coast,CDP,Nanaimo R,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Nanaimo R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,17, Rebuilding ,Primary, -   ,Release,Smolt 1+,Nanaimo R,,17, -   ,Parentage-based Tagging,N/A,84000,,,,
2018,BC South Coast,CDP,Nanaimo R,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Nanaimo R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,17, Rebuilding ,Primary, -   ,Release,Fed Fry,Nanaimo R Up,,17,30000,Parentage-based Tagging,N/A,30000,,,Fry release number is dependent on assessment of wild component.,
2018,BC South Coast,CDP,Nanaimo R,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Nanaimo R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,17, Rebuilding ,Primary, -   ,Release,Unfed,Napoleon Cr,,17,10000,Parentage-based Tagging,N/A,10000,,,Fry release number is dependent on assessment of wild component.,
2018,BC South Coast,CDP,Nanaimo R,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Nanaimo R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,17, Rebuilding ,Primary, -   ,Release,Fed Fry,Second Lk/GSVI,,17,30000,Parentage-based Tagging,N/A,30000,,,Fry release number is dependent on assessment of wild component.,
2018,BC South Coast,CDP,Nanaimo R,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Pink,Fall,Nanaimo R,PKE-1,GEORGIA STRAIT,17, Harvest ,Primary, -   ,Release,Seapen,Brandon Is,,17,400000,Thermal,N/A,1080000,,,,
2018,BC South Coast,CDP,Nanaimo R,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Pink,Fall,Nanaimo R,PKE-1,GEORGIA STRAIT,17, Harvest ,Primary, -   ,Release,Seapen,Gallows Point,,17,400000,,,,,,,
2018,BC South Coast,CDP,Nanaimo R,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Pink,Fall,Nanaimo R,PKE-1,GEORGIA STRAIT,17, Harvest ,Primary,1200000,Release,Unfed,Nanaimo R,,17,60000,,,,,,,
2018,BC South Coast,CDP,Nanaimo R,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Pink,Fall,Nanaimo R,PKE-1,GEORGIA STRAIT,17, Harvest ,Primary, -   ,Release,Seapen,Newcastle Is,,17,200000,,,,,,,
2018,BC South Coast,CDP,Nanaimo R,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Pink,Fall,Quinsam R,PKE-1,GEORGIA STRAIT,13,,Alternate, -   ,Transfer In,Egg,Quinsam R,,,1000000,,,,,,,
2018,BC South Coast,CDP,Nanaimo R,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Pink,Fall,Quinsam R,PKE-1,GEORGIA STRAIT,13, Harvest ,Alternate, -   ,Release,Seapen,Brandon Is,,17,400000,,,,,,2018: Transfer dependent on assessment.,
2018,BC South Coast,CDP,Nanaimo R,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Pink,Fall,Quinsam R,PKE-1,GEORGIA STRAIT,13, Harvest ,Alternate, -   ,Release,Seapen,Gallows Point,,17,400000,,,,,,,
2018,BC South Coast,CDP,Nanaimo R,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Pink,Fall,Quinsam R,PKE-1,GEORGIA STRAIT,13, Harvest ,Alternate, -   ,Release,Seapen,Newcastle Is,,17,200000,,,,,,,
2018,BC South Coast,DPI,Nile Cr,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Pink,Fall,Quinsam R,PKE-1,GEORGIA STRAIT,13,,Primary, -   ,Transfer In,Egg,Quinsam R,,,1000000,,,,,,,
2018,BC South Coast,DPI,Nile Cr,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Pink,Fall,Quinsam R,PKE-1,GEORGIA STRAIT,13, Harvest ,Primary, -   ,Release,Unfed,Nile Cr,,14,900000,Thermal,N/A,1000000,,,2018: Transfer dependent on assessment.,
2018,BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Chinook,Fall,Nahmint R,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,23,,Alternate, -   ,Transfer In,Egg,Robertson Cr,,,12000,,,,,,,
2018,BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Chinook,Fall,Nahmint R,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,23, Conservation ,Alternate, -   ,Release,Smolt 1+,Nahmint R,,23,10000,,,,,,2018: Proposed conservation release strategy. Eggs coming from Rosewall Creek.,
2018,BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Chinook,Fall,Nitinat R,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,22,,Primary,4700000,Transfer Out,Egg,Sooke R,,,230000,,,,,,2018: Transfer dependent on assessment of fry release strategy.,
2018,BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Chinook,Fall,Nitinat R,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,22,,Primary, -   ,Transfer Out,Smolt,Sooke R,,,70000,,,,,,,
2018,BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Chinook,Fall,Nitinat R,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,22, Harvest ,Primary, -   ,Release,Seapen,Nitinat Lk,,22,2000000,,,,,,2.0M semi natural/small release strategy.,
2018,BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Chinook,Fall,Nitinat R,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,22, Harvest ,Primary, -   ,Release,Seapen 0+,Nitinat Lk,,22,1500000,Thermal,N/A,4000000,,,1.5M production release strategy.,
2018,BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Chinook,Fall,Nitinat R,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,22, Harvest ,Primary, -   ,Release,Seapen 0+,Sooke Hb,,20,500000,Coded Wire Tag,AD,100000,,,2018: Release target of 500K until 2020.,
2018,BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Chinook,Fall,Robertson Cr,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,23,,Primary, -   ,Transfer In,Egg,Robertson Cr,,,100000,,,,,,,
2018,BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Chinook,Fall,Robertson Cr,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,23,,Primary, -   ,Transfer Out,Fry,Robertson Cr,,,100000,,,,,,,
2018,BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Chinook,Fall,Sarita R,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,23, Rebuilding ,Primary,550000,Release,Fed Fry,Sarita R,,23,250000,Thermal,N/A,250000,,,,
2018,BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Chinook,Fall,Sarita R,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,23, Rebuilding ,Primary, -   ,Release,Smolt 0+,Sarita R,,23,250000,Coded Wire Tag,AD,200000,,,,
2018,BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Chinook,Fall,Sarita R,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,23, Rebuilding ,Primary, -   ,Release,Smolt 0+,Sarita R,,23, -   ,Thermal,N/A,250000,,,,
2018,BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Chum,Fall,Nitinat R,CM-10,SOUTHWEST VANCOUVER ISLAND,22, Harvest ,Primary, -   ,Release,Seapen,Nitinat Lk,,22,20000000,Thermal,N/A,20000000,,,,
2018,BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Chum,Fall,Nitinat R,CM-10,SOUTHWEST VANCOUVER ISLAND,22, Harvest ,Primary,35000000,Release,Fed Fry,Nitinat R,,22,10000000,Thermal,N/A,10000000,,,,
2018,BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Coho,Fall,Nitinat R,CO-16,JUAN DE FUCA-PACHENA,22, Harvest ,Primary, -   ,Release,Fed Fry,Darlington Lk,,22,12500,Fin Clip,AD,12500,,,,
2018,BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Coho,Fall,Nitinat R,CO-16,JUAN DE FUCA-PACHENA,22, Harvest ,Primary,400000,Release,Fed Fry,Darlington Lk,,22, -   ,Parentage-based Tagging,N/A,12500,,,,
2018,BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Coho,Fall,Nitinat R,CO-16,JUAN DE FUCA-PACHENA,22, Harvest ,Primary, -   ,Release,Fed Fry,Darlington Lk,,22, -   ,Thermal,N/A,12500,,,,
2018,BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Coho,Fall,Nitinat R,CO-16,JUAN DE FUCA-PACHENA,22, Harvest ,Primary, -   ,Release,Fed Fry,Flora Lk,,22,12500,Fin Clip,AD,12500,,,,
2018,BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Coho,Fall,Nitinat R,CO-16,JUAN DE FUCA-PACHENA,22, Harvest ,Primary, -   ,Release,Fed Fry,Flora Lk,,22, -   ,Parentage-based Tagging,N/A,12500,,,,
2018,BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Coho,Fall,Nitinat R,CO-16,JUAN DE FUCA-PACHENA,22, Harvest ,Primary, -   ,Release,Fed Fry,Flora Lk,,22, -   ,Thermal,N/A,12500,,,,
2018,BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Coho,Fall,Nitinat R,CO-16,JUAN DE FUCA-PACHENA,22, Harvest ,Primary, -   ,Release,Fed Fry,Francis Lk/SWVI,,22,25000,Fin Clip,AD,25000,,,,
2018,BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Coho,Fall,Nitinat R,CO-16,JUAN DE FUCA-PACHENA,22, Harvest ,Primary, -   ,Release,Fed Fry,Francis Lk/SWVI,,22, -   ,Parentage-based Tagging,N/A,25000,,,,
2018,BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Coho,Fall,Nitinat R,CO-16,JUAN DE FUCA-PACHENA,22, Harvest ,Primary, -   ,Release,Fed Fry,Francis Lk/SWVI,,22, -   ,Thermal,N/A,25000,,,,
2018,BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Coho,Fall,Nitinat R,CO-16,JUAN DE FUCA-PACHENA,22, Harvest ,Primary, -   ,Release,Smolt 1+,Nitinat R,,22,100000,Fin Clip,AD,100000,,,2018: Up to 150 females will be collected for broodstock. Release number will depend on number of eggs culled when there is a high incidence of BKD.,
2018,BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Coho,Fall,Nitinat R,CO-16,JUAN DE FUCA-PACHENA,22, Harvest ,Primary, -   ,Release,Smolt 1+,Nitinat R,,22, -   ,Parentage-based Tagging,N/A,100000,,,,
